Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,btree,10,117.585,16.108–244.415,267.726,92.2%,2.78,"Bitmap Heap Scan, Bitmap Index Scan",0.041,117.624
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,btree_tuned,10,11.561,8.444–20.869,23.882,44.4%,28.28,Index Only Scan,0.063,11.639
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,gin,10,206.673,22.488–257.909,261.228,74.6%,1.58,"Bitmap Heap Scan, Bitmap Index Scan",0.067,206.766
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,gist,10,207.038,37.205–212.633,216.164,58.3%,1.58,"Bitmap Heap Scan, Bitmap Index Scan",0.064,207.105
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,hash (partial),10,20.669,19.572–22.795,33.494,28.6%,15.81,"Bitmap Heap Scan, Bitmap Index Scan",0.044,20.709
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,roaring,10,250.079,236.337–256.682,266.880,32.1%,1.31,"Bitmap Heap Scan, Bitmap Index Scan",0.070,250.147
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,roaring_bitmap,10,212.912,26.042–258.024,278.130,62.6%,1.54,"Bitmap Heap Scan, Bitmap Index Scan",0.069,212.966
scalar,5000000,dirty_scattered,default,64MB,fetch_medium,seq,10,326.877,319.120–474.342,709.568,41.2%,1.00,Seq Scan,0.045,326.923
scalar,5000000,dirty_scattered,default,64MB,group_c2,brin,10,724.752,714.255–733.717,753.647,2.4%,1.01,Seq Scan (fallback),0.060,724.812
scalar,5000000,dirty_scattered,default,64MB,group_c2,btree,10,865.091,740.458–946.402,959.043,11.1%,0.85,Seq Scan (fallback),0.055,865.159
scalar,5000000,dirty_scattered,default,64MB,group_c2,btree_tuned,10,923.780,861.257–1005.794,1349.791,22.8%,0.79,Seq Scan (fallback),0.048,923.856
scalar,5000000,dirty_scattered,default,64MB,group_c2,gin,10,939.886,918.494–1014.530,1120.386,9.9%,0.78,Seq Scan (fallback),0.039,939.919
scalar,5000000,dirty_scattered,default,64MB,group_c2,gist,10,835.179,787.898–903.033,943.562,9.9%,0.88,Seq Scan (fallback),0.060,835.234
scalar,5000000,dirty_scattered,default,64MB,group_c2,hash (partial),10,1189.653,928.015–1251.881,1264.805,14.5%,0.62,Seq Scan (fallback),0.040,1189.687
scalar,5000000,dirty_scattered,default,64MB,group_c2,roaring,10,875.507,736.749–900.263,902.767,9.8%,0.84,Seq Scan (fallback),0.066,875.572
scalar,5000000,dirty_scattered,default,64MB,group_c2,roaring_bitmap,10,919.433,873.688–990.027,1134.435,12.4%,0.80,Seq Scan (fallback),0.051,919.479
scalar,5000000,dirty_scattered,default,64MB,group_c2,seq,10,732.083,720.640–881.742,1040.016,16.7%,1.00,Seq Scan,0.043,732.126
scalar,5000000,dirty_scattered,default,64MB,group_c200,brin,10,842.337,834.373–854.952,864.705,1.5%,1.00,Seq Scan (fallback),0.061,842.398
scalar,5000000,dirty_scattered,default,64MB,group_c200,btree,10,1015.885,967.070–1090.346,1148.970,9.0%,0.83,Seq Scan (fallback),0.051,1015.952
scalar,5000000,dirty_scattered,default,64MB,group_c200,btree_tuned,10,1218.251,1108.442–1581.422,1965.799,27.2%,0.69,Seq Scan (fallback),0.051,1218.307
scalar,5000000,dirty_scattered,default,64MB,group_c200,gin,10,1125.695,1001.744–1213.915,1296.047,13.2%,0.75,Seq Scan (fallback),0.059,1125.753
scalar,5000000,dirty_scattered,default,64MB,group_c200,gist,10,933.752,811.671–959.676,1004.930,9.0%,0.91,Seq Scan (fallback),0.057,933.809
scalar,5000000,dirty_scattered,default,64MB,group_c200,hash (partial),10,1305.455,1093.208–1387.044,1408.457,13.1%,0.65,Seq Scan (fallback),0.037,1305.499
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring,10,892.878,855.946–1025.624,1087.407,10.1%,0.95,Seq Scan (fallback),0.056,892.924
scalar,5000000,dirty_scattered,default,64MB,group_c200,roaring_bitmap,10,1052.287,995.288–1107.758,1176.035,7.6%,0.80,Seq Scan (fallback),0.056,1052.343
scalar,5000000,dirty_scattered,default,64MB,group_c200,seq,10,845.372,838.660–1011.573,1254.816,18.8%,1.00,Seq Scan,0.044,845.432
scalar,5000000,dirty_scattered,default,64MB,group_filtered,brin,10,581.801,579.208–588.559,599.928,1.5%,0.57,"Bitmap Heap Scan, Bitmap Index Scan",0.082,582.061
scalar,5000000,dirty_scattered,default,64MB,group_filtered,btree,10,246.811,22.498–253.377,268.036,61.1%,1.33,"Bitmap Heap Scan, Bitmap Index Scan",0.081,246.876
scalar,5000000,dirty_scattered,default,64MB,group_filtered,btree_tuned,10,15.966,9.496–21.549,24.526,40.7%,20.59,Index Only Scan,0.086,16.040
scalar,5000000,dirty_scattered,default,64MB,group_filtered,gin,10,94.194,23.416–212.160,248.643,84.2%,3.49,"Bitmap Heap Scan, Bitmap Index Scan",0.078,94.272
scalar,5000000,dirty_scattered,default,64MB,group_filtered,gist,10,209.791,19.559–217.874,219.642,65.3%,1.57,"Bitmap Heap Scan, Bitmap Index Scan",0.050,209.839
scalar,5000000,dirty_scattered,default,64MB,group_filtered,hash (partial),10,22.232,20.712–23.029,183.459,128.0%,14.79,"Bitmap Heap Scan, Bitmap Index Scan",0.066,22.286
scalar,5000000,dirty_scattered,default,64MB,group_filtered,roaring,10,18.548,16.841–18.928,19.940,7.5%,17.72,RoaringCount,0.049,18.594
scalar,5000000,dirty_scattered,default,64MB,group_filtered,roaring_bitmap,10,245.226,27.197–262.405,311.989,64.5%,1.34,"Bitmap Heap Scan, Bitmap Index Scan",0.071,245.331
scalar,5000000,dirty_scattered,default,64MB,group_filtered,seq,10,328.752,321.287–460.640,694.198,39.5%,1.00,Seq Scan,0.051,328.817
scalar,5000000,dirty_scattered,default,64MB,in_and,brin,10,448.525,438.415–455.431,462.661,2.9%,0.97,Seq Scan (fallback),0.097,448.846
scalar,5000000,dirty_scattered,default,64MB,in_and,btree,10,147.148,133.163–168.527,184.260,14.6%,2.96,"Bitmap Heap Scan, Bitmap Index Scan",0.065,147.213
scalar,5000000,dirty_scattered,default,64MB,in_and,btree_tuned,10,10.987,9.427–12.146,13.602,29.5%,39.60,Index Only Scan,0.071,11.072
scalar,5000000,dirty_scattered,default,64MB,in_and,gin,10,177.589,171.207–192.514,200.192,7.2%,2.45,"Bitmap Heap Scan, Bitmap Index Scan",0.090,177.678
scalar,5000000,dirty_scattered,default,64MB,in_and,gist,10,149.674,142.572–165.075,176.181,22.5%,2.91,"Bitmap Heap Scan, Bitmap Index Scan",0.059,149.736
scalar,5000000,dirty_scattered,default,64MB,in_and,hash (partial),10,511.294,206.675–584.514,589.057,47.0%,0.85,"Bitmap Heap Scan, Bitmap Index Scan",0.066,511.346
scalar,5000000,dirty_scattered,default,64MB,in_and,roaring,10,12.200,10.443–12.730,13.072,10.1%,35.66,RoaringCount,0.084,12.271
scalar,5000000,dirty_scattered,default,64MB,in_and,roaring_bitmap,10,145.969,125.133–147.524,153.390,9.5%,2.98,"Bitmap Heap Scan, Bitmap Index Scan",0.082,146.047
scalar,5000000,dirty_scattered,default,64MB,in_and,seq,10,435.032,430.860–575.444,800.476,30.9%,1.00,Seq Scan,0.051,435.082
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,brin,10,404.610,399.103–412.329,435.165,4.0%,1.05,"Bitmap Heap Scan, Bitmap Index Scan",0.081,404.686
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,btree,10,0.318,0.280–0.580,0.639,39.7%,1335.53,Index Only Scan,0.070,0.390
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,btree_tuned,10,2.500,1.945–2.682,2.870,21.2%,169.61,Index Only Scan,0.053,2.546
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,gin,10,29.640,5.738–31.005,32.746,52.9%,14.31,"Bitmap Heap Scan, Bitmap Index Scan",0.059,29.732
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,gist,10,24.984,1.871–26.354,27.025,76.3%,16.97,"Bitmap Heap Scan, Bitmap Index Scan",0.054,25.049
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,hash (partial),10,26.186,2.865–28.018,28.392,73.8%,16.19,"Bitmap Heap Scan, Bitmap Index Scan",0.052,26.238
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,roaring,10,0.565,0.399–0.607,0.684,21.5%,751.16,RoaringCount,0.062,0.614
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,roaring_bitmap,10,27.750,27.389–28.101,29.273,28.9%,15.28,"Bitmap Heap Scan, Bitmap Index Scan",0.070,27.826
scalar,5000000,dirty_scattered,default,64MB,in_c20k_10,seq,10,424.032,420.135–556.541,788.020,31.4%,1.00,Seq Scan,0.050,424.081
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,brin,10,460.607,453.147–470.281,481.694,2.7%,1.02,Seq Scan (fallback),0.477,461.228
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,btree,10,431.767,407.596–561.672,689.887,23.8%,1.09,"Bitmap Heap Scan, Bitmap Index Scan",0.449,432.237
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,btree_tuned,10,446.913,385.164–718.567,938.639,42.1%,1.05,"Bitmap Heap Scan, Bitmap Index Scan",0.479,447.480
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,gin,10,896.795,802.246–989.452,996.321,9.6%,0.52,"Bitmap Heap Scan, Bitmap Index Scan",0.625,897.639
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,gist,10,446.282,403.024–531.931,547.022,13.8%,1.05,"Bitmap Heap Scan, Bitmap Index Scan",0.472,446.721
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,hash (partial),10,524.041,498.831–590.496,694.953,15.2%,0.90,"Bitmap Heap Scan, Bitmap Index Scan",0.458,524.541
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,roaring,10,411.590,393.451–421.873,583.477,17.7%,1.14,"Bitmap Heap Scan, Bitmap Index Scan",0.800,412.362
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,roaring_bitmap,10,502.984,411.822–573.271,623.136,17.3%,0.93,"Bitmap Heap Scan, Bitmap Index Scan",0.455,503.464
scalar,5000000,dirty_scattered,default,64MB,in_c20k_1000,seq,10,469.738,463.865–516.111,759.070,27.4%,1.00,Seq Scan,0.448,470.193
scalar,5000000,dirty_scattered,default,64MB,is_null,brin,10,378.695,369.374–385.748,405.051,4.0%,0.98,Seq Scan (fallback),0.070,378.769
scalar,5000000,dirty_scattered,default,64MB,is_null,btree,10,467.785,366.069–555.098,608.451,22.0%,0.79,"Bitmap Heap Scan, Bitmap Index Scan",0.058,467.843
scalar,5000000,dirty_scattered,default,64MB,is_null,btree_tuned,10,472.457,356.495–560.260,886.001,44.0%,0.78,"Bitmap Heap Scan, Bitmap Index Scan",0.037,472.498
scalar,5000000,dirty_scattered,default,64MB,is_null,gin,10,655.554,602.327–682.499,773.915,14.6%,0.56,Seq Scan (fallback),0.047,655.600
scalar,5000000,dirty_scattered,default,64MB,is_null,gist,10,464.870,452.754–521.746,554.977,8.9%,0.80,"Bitmap Heap Scan, Bitmap Index Scan",0.032,464.913
scalar,5000000,dirty_scattered,default,64MB,is_null,hash (partial),10,831.005,602.644–886.042,902.712,18.4%,0.45,Seq Scan (fallback),0.045,831.041
scalar,5000000,dirty_scattered,default,64MB,is_null,roaring,10,361.108,348.852–368.384,509.275,22.2%,1.02,"Bitmap Heap Scan, Bitmap Index Scan",0.040,361.157
scalar,5000000,dirty_scattered,default,64MB,is_null,roaring_bitmap,10,360.364,346.511–483.059,499.304,17.1%,1.03,"Bitmap Heap Scan, Bitmap Index Scan",0.056,360.409
scalar,5000000,dirty_scattered,default,64MB,is_null,seq,10,369.899,363.215–549.434,786.127,38.5%,1.00,Seq Scan,0.036,369.935
scalar,5000000,dirty_scattered,default,64MB,range_random,brin,10,362.093,353.163–367.730,370.307,2.2%,0.99,Seq Scan (fallback),0.077,362.166
scalar,5000000,dirty_scattered,default,64MB,range_random,btree,10,2.652,2.419–4.634,5.009,36.3%,135.54,Index Only Scan,0.111,2.928
scalar,5000000,dirty_scattered,default,64MB,range_random,btree_tuned,10,21.601,15.951–23.748,25.538,29.4%,16.64,Index Only Scan,0.092,21.681
scalar,5000000,dirty_scattered,default,64MB,range_random,gin,10,445.031,407.126–471.650,477.803,16.8%,0.81,"Bitmap Heap Scan, Bitmap Index Scan",0.077,445.220
scalar,5000000,dirty_scattered,default,64MB,range_random,gist,10,4.897,4.810–5.059,5.291,3.9%,73.40,Index Only Scan,0.061,4.954
scalar,5000000,dirty_scattered,default,64MB,range_random,hash (partial),10,731.024,566.537–834.841,891.621,19.9%,0.49,Seq Scan (fallback),0.037,731.058
scalar,5000000,dirty_scattered,default,64MB,range_random,roaring,10,500.936,422.367–539.315,554.561,12.1%,0.72,Seq Scan (fallback),0.040,500.973
scalar,5000000,dirty_scattered,default,64MB,range_random,roaring_bitmap,10,538.804,496.120–626.130,685.273,17.3%,0.67,Seq Scan (fallback),0.063,538.869
scalar,5000000,dirty_scattered,default,64MB,range_random,seq,10,359.440,354.353–513.583,745.643,37.8%,1.00,Seq Scan,0.046,359.486
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,brin,10,567.888,562.951–573.193,586.335,1.9%,0.57,"Bitmap Heap Scan, Bitmap Index Scan",0.085,568.199
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,btree,10,21.001,15.111–230.708,244.555,108.3%,15.45,"Bitmap Heap Scan, Bitmap Index Scan",0.043,21.066
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,btree_tuned,10,9.104,3.675–11.747,12.817,47.8%,35.63,Index Only Scan,0.068,9.170
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,gin,10,187.143,185.016–305.651,322.474,28.3%,1.73,"Bitmap Heap Scan, Bitmap Index Scan",0.074,187.203
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,gist,10,205.843,18.056–207.748,209.106,75.3%,1.58,"Bitmap Heap Scan, Bitmap Index Scan",0.070,205.900
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,hash (partial),10,19.817,17.022–51.808,174.799,152.4%,16.37,"Bitmap Heap Scan, Bitmap Index Scan",0.057,19.870
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,roaring,10,4.130,3.148–5.284,6.096,32.5%,78.55,RoaringCount,0.075,4.189
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,roaring_bitmap,10,49.263,40.233–160.849,180.775,75.4%,6.58,"Bitmap Heap Scan, Bitmap Index Scan",0.067,49.317
scalar,5000000,dirty_scattered,prefer_index,64MB,and2,seq,10,324.383,318.698–476.248,715.522,41.9%,1.00,Seq Scan,0.046,324.430
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,brin,10,571.161,560.263–577.623,583.469,2.9%,0.56,"Bitmap Heap Scan, Bitmap Index Scan",0.203,571.484
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,btree,10,16.267,13.089–23.235,30.593,36.8%,19.73,"Bitmap Heap Scan, Bitmap Index Scan",0.051,16.330
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,btree_tuned,10,0.228,0.191–0.432,0.731,68.2%,1404.60,Index Only Scan,0.054,0.299
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,gin,10,35.373,32.502–42.368,45.219,15.6%,9.07,"Bitmap Heap Scan, Bitmap Index Scan",0.070,35.436
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,gist,10,35.188,27.917–37.781,39.648,22.0%,9.12,"Bitmap Heap Scan, Bitmap Index Scan",0.052,35.267
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,hash (partial),10,18.950,17.406–89.826,170.291,132.4%,16.94,"Bitmap Heap Scan, Bitmap Index Scan",0.062,19.018
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,roaring,10,3.468,1.864–3.936,4.070,36.5%,92.55,RoaringCount,0.069,3.521
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,roaring_bitmap,10,19.198,12.831–27.131,31.633,40.4%,16.72,"Bitmap Heap Scan, Bitmap Index Scan",0.073,19.259
scalar,5000000,dirty_scattered,prefer_index,64MB,and3,seq,10,320.951,312.460–430.197,661.505,39.1%,1.00,Seq Scan,0.050,320.999
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,brin,10,572.786,555.640–581.239,596.679,3.3%,0.60,"Bitmap Heap Scan, Bitmap Index Scan",0.078,572.860
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,btree,10,0.040,0.036–0.053,0.101,64.7%,8652.91,Index Only Scan,0.062,0.102
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,btree_tuned,10,0.042,0.039–0.052,0.059,26.9%,8240.87,Index Only Scan,0.038,0.086
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,gin,10,0.736,0.470–0.802,0.823,24.6%,469.95,"Bitmap Heap Scan, Bitmap Index Scan",0.066,0.794
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,gist,10,0.048,0.046–0.061,0.075,26.6%,7210.76,Index Only Scan,0.034,0.082
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,hash (partial),10,0.171,0.040–0.424,0.540,88.6%,2024.07,Index Scan,0.056,0.216
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,roaring,10,0.021,0.021–0.026,0.034,29.9%,16098.44,RoaringCount,0.038,0.060
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,roaring_bitmap,10,0.350,0.311–0.453,0.592,43.7%,988.90,"Bitmap Heap Scan, Bitmap Index Scan",0.057,0.401
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c1m_12345,seq,10,346.116,332.007–388.198,618.973,34.5%,1.00,Seq Scan,0.042,346.158
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,brin,10,571.918,559.987–586.414,591.225,2.6%,0.55,"Bitmap Heap Scan, Bitmap Index Scan",0.068,571.986
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,btree,10,2.131,1.984–2.521,3.350,25.1%,148.02,Index Only Scan,0.055,2.196
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,btree_tuned,10,10.413,9.229–15.909,22.021,42.7%,30.30,Index Only Scan,0.044,10.480
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,gin,10,39.965,19.116–171.937,228.956,98.1%,7.89,"Bitmap Heap Scan, Bitmap Index Scan",0.066,40.052
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,gist,10,3.764,3.499–4.314,4.324,9.4%,83.82,Index Only Scan,0.050,3.798
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,hash (partial),10,21.668,19.126–135.861,271.172,149.3%,14.56,"Bitmap Heap Scan, Bitmap Index Scan",0.054,21.738
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,roaring,10,0.700,0.595–2.066,3.344,85.9%,451.04,RoaringCount,0.042,0.738
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,roaring_bitmap,10,23.349,17.891–238.266,262.305,107.1%,13.51,"Bitmap Heap Scan, Bitmap Index Scan",0.059,23.383
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c200_17,seq,10,315.501,314.397–469.554,704.738,41.8%,1.00,Seq Scan,0.042,315.543
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,brin,10,578.551,562.224–593.853,607.447,3.1%,0.55,"Bitmap Heap Scan, Bitmap Index Scan",0.075,578.629
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,btree,10,456.890,399.463–599.985,662.024,23.1%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.061,456.961
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,btree_tuned,10,459.707,400.805–633.400,961.739,42.7%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.041,459.776
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,gin,10,496.982,437.264–530.040,597.232,15.0%,0.64,"Bitmap Heap Scan, Bitmap Index Scan",0.077,497.304
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,gist,10,388.960,380.677–465.684,469.319,9.9%,0.82,"Bitmap Heap Scan, Bitmap Index Scan",0.061,389.043
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,hash (partial),10,793.958,523.964–849.528,876.711,23.3%,0.40,Seq Scan (fallback),0.053,794.007
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,roaring,10,390.447,382.316–456.746,533.308,14.9%,0.82,"Bitmap Heap Scan, Bitmap Index Scan",0.041,390.500
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,roaring_bitmap,10,458.466,394.813–498.501,567.006,15.7%,0.70,"Bitmap Heap Scan, Bitmap Index Scan",0.040,458.533
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20_3,seq,10,320.034,316.445–392.060,633.681,37.5%,1.00,Seq Scan,0.043,320.077
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,brin,10,575.635,566.398–581.956,594.551,2.9%,0.57,"Bitmap Heap Scan, Bitmap Index Scan",0.072,575.700
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,btree,10,0.095,0.055–0.294,0.585,105.6%,3450.76,Index Only Scan,0.065,0.145
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,btree_tuned,10,0.191,0.114–0.274,0.283,38.4%,1711.80,Index Only Scan,0.040,0.243
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,gin,10,2.792,2.466–3.363,4.037,22.3%,116.80,"Bitmap Heap Scan, Bitmap Index Scan",0.071,2.867
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,gist,10,0.106,0.081–0.117,0.574,106.8%,3061.94,Index Only Scan,0.062,0.168
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,hash (partial),10,2.058,0.701–2.701,2.753,57.5%,158.41,"Bitmap Heap Scan, Bitmap Index Scan",0.045,2.095
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,roaring,10,0.056,0.043–0.077,0.473,179.1%,5875.62,RoaringCount,0.056,0.112
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,roaring_bitmap,10,2.397,1.641–2.824,3.009,43.4%,136.02,"Bitmap Heap Scan, Bitmap Index Scan",0.064,2.461
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c20k_123,seq,10,326.097,319.918–426.145,661.504,38.1%,1.00,Seq Scan,0.042,326.139
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c2_0,brin,10,695.329,683.537–705.055,715.512,1.9%,0.59,"Bitmap Heap Scan, Bitmap Index Scan",0.074,695.500
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c2_0,btree,10,697.029,548.785–832.783,880.958,20.1%,0.59,"Bitmap Heap Scan, Bitmap Index Scan",0.035,697.068
scalar,5000000,dirty_scattered,prefer_index,64MB,eq_c2_0,btree_tuned,10,683.986,566.437–789.092,1036.500,27.6%,0.60,"Bitmap Heap Scan, Bitmap Index Scan",0.058,684.042
